CustomerID,TouchpointOrder,Channel,Timestamp,Converted,Revenue
801361,2,SEO,2024-10-06 00:00,Y,64.31
802984,2,SEO,2024-07-27 00:00,N,0
808696,2,Email,2024-08-10 00:00,Y,103.21
802387,1,SEO,2024-05-02 00:00,Y,108.68
807535,2,Paid Social,2025-06-07 00:00,N,0
805185,3,Email,2024-03-31 00:00,Y,57.11
806611,2,SEO,2024-05-16 00:00,Y,180.37
805521,3,SEO,2024-02-07 00:00,Y,208.83
801031,2,Email,2025-04-10 00:00,Y,67.06
807815,2,Paid Search,2024-09-10 00:00,N,0
803375,3,SEO,2025-06-13 00:00,Y,154.0
804047,1,Paid Search,2025-01-28 00:00,N,0
802662,1,SEO,2025-07-28 00:00,Y,52.93
802558,1,SEO,2025-01-27 00:00,Y,85.5
805882,3,Paid Search,2024-07-08 00:00,N,0
807759,4,Email,2024-02-28 00:00,Y,185.39
805072,3,Email,2024-01-27 00:00,Y,149.05
806168,1,Paid Search,2025-05-02 00:00,N,0
806494,1,Paid Search,2025-03-12 00:00,N,0
805856,1,Email,2024-11-02 00:00,Y,70.16
806351,1,Paid Social,2024-10-21 00:00,Y,175.64
800709,3,SEO,2024-10-27 00:00,Y,218.77
806684,2,Paid Social,2025-04-03 00:00,N,0
807666,3,Paid Search,2024-02-25 00:00,N,0
802624,2,Paid Search,2024-07-21 00:00,Y,217.19
805346,2,Paid Search,2024-09-17 00:00,N,0
806666,5,Paid Search,2025-01-31 00:00,N,0
801580,3,Email,2024-08-19 00:00,Y,68.18
806605,3,Paid Social,2024-12-23 00:00,N,0
803335,2,Paid Search,2024-02-02 00:00,Y,177.51
803223,1,Paid Search,2024-07-23 00:00,Y,109.11
802809,1,SEO,2024-02-17 00:00,Y,65.35
804630,4,Email,2025-06-01 00:00,Y,75.67
808951,1,SEO,2025-02-09 00:00,Y,212.57
802968,3,Email,2025-09-05 00:00,Y,72.89
801603,5,SEO,2025-04-11 00:00,N,0
806357,3,Paid Search,2025-02-12 00:00,N,0
803196,1,Email,2024-07-03 00:00,N,0
804758,1,Paid Search,2024-07-25 00:00,N,0
805626,3,Paid Search,2025-03-14 00:00,N,0
805207,2,SEO,2024-07-13 00:00,N,0
801704,3,SEO,2025-03-30 00:00,N,0
802186,1,SEO,2024-06-01 00:00,Y,169.67
804530,4,Paid Social,2025-01-19 00:00,Y,140.28
802344,4,Paid Search,2025-10-15 00:00,Y,131.16
805441,2,Paid Social,2024-07-22 00:00,Y,119.6
803121,2,Email,2025-07-04 00:00,Y,57.57
807462,4,Email,2024-12-28 00:00,Y,214.5
802591,1,Paid Social,2025-07-03 00:00,Y,73.85
804946,1,Paid Social,2024-05-16 00:00,N,0
803799,2,Paid Social,2024-06-12 00:00,N,0
807188,2,Paid Search,2024-02-16 00:00,Y,115.22
806106,1,Paid Search,2024-07-11 00:00,Y,91.89
804967,4,Email,2024-03-11 00:00,Y,58.27
804801,1,SEO,2024-05-11 00:00,Y,199.01
802339,4,Paid Social,2024-03-05 00:00,Y,48.89
808743,1,Paid Search,2024-10-08 00:00,Y,150.18
802141,1,Paid Social,2025-08-22 00:00,Y,50.95
803309,1,Paid Social,2025-09-07 00:00,N,0
801151,1,SEO,2025-07-05 00:00,Y,106.25
801505,1,SEO,2024-04-18 00:00,Y,50.55
804059,1,SEO,2024-09-02 00:00,N,0
805878,2,SEO,2024-07-27 00:00,N,0
807208,3,Paid Social,2024-01-17 00:00,N,0
801044,3,SEO,2025-03-27 00:00,N,0
804608,2,Paid Search,2025-06-15 00:00,N,0
803729,1,Paid Search,2025-06-05 00:00,N,0
805412,3,Paid Search,2025-03-09 00:00,Y,57.82
801026,2,SEO,2024-07-23 00:00,Y,165.7
800493,1,SEO,2024-07-07 00:00,Y,77.28
807364,1,SEO,2025-09-12 00:00,N,0
804356,1,Paid Social,2025-02-03 00:00,Y,159.48
807403,1,SEO,2024-01-22 00:00,N,0
800659,3,Email,2025-04-02 00:00,Y,160.1
804570,2,SEO,2024-02-02 00:00,N,0
802195,3,Paid Search,2024-03-10 00:00,Y,103.48
803522,2,Paid Social,2025-05-31 00:00,N,0
801843,2,Email,2025-07-29 00:00,Y,71.22
806530,1,Email,2024-11-22 00:00,Y,206.39
804719,2,SEO,2024-09-27 00:00,N,0
806626,4,Email,2024-06-27 00:00,Y,57.9
800195,3,Paid Search,2024-09-29 00:00,Y,115.24
807697,3,Paid Search,2025-09-13 00:00,Y,160.87
801994,1,Email,2025-08-23 00:00,N,0
803868,5,Email,2024-11-12 00:00,N,0
807238,1,SEO,2025-08-18 00:00,N,0
808943,3,SEO,2024-01-11 00:00,Y,127.97
800726,1,Paid Social,2024-11-23 00:00,Y,88.43
805791,1,SEO,2025-06-17 00:00,Y,218.1
802663,2,Paid Social,2025-09-17 00:00,Y,180.57
805838,1,Paid Search,2025-10-03 00:00,N,0
806372,1,Paid Search,2024-04-12 00:00,N,0
803014,1,Paid Search,2025-01-22 00:00,Y,112.5
804819,1,SEO,2024-01-19 00:00,N,0
803810,5,Email,2024-11-12 00:00,Y,219.35
806313,2,Paid Social,2024-01-09 00:00,N,0
805940,1,Paid Social,2024-10-11 00:00,Y,115.08
803178,3,Email,2024-10-15 00:00,Y,73.93
804040,1,Email,2024-12-18 00:00,N,0
803318,1,Paid Search,2025-01-20 00:00,N,0
804955,3,Paid Search,2025-04-28 00:00,N,0
803373,4,Email,2024-12-29 00:00,N,0
808751,1,SEO,2025-05-07 00:00,N,0
807193,2,Paid Social,2025-01-15 00:00,Y,56.42
806007,1,Paid Social,2025-01-20 00:00,Y,136.1
805154,2,Email,2025-03-31 00:00,Y,145.65
800336,1,SEO,2024-04-14 00:00,N,0
805450,3,SEO,2024-08-24 00:00,N,0
804498,4,Email,2025-10-15 00:00,Y,86.81
807505,2,Email,2024-07-26 00:00,Y,91.92
802056,1,Paid Search,2025-07-02 00:00,N,0
804091,4,Email,2025-04-02 00:00,N,0
804915,2,Email,2024-10-24 00:00,Y,197.89
800959,1,Paid Social,2024-02-05 00:00,Y,70.08
806422,3,Email,2024-07-14 00:00,Y,117.23
803995,3,Email,2024-09-30 00:00,Y,138.15
802367,1,Paid Search,2025-02-03 00:00,Y,141.04
802317,5,Paid Search,2024-10-28 00:00,Y,171.78
806857,2,Paid Social,2024-10-16 00:00,N,0
803078,3,Paid Social,2024-05-31 00:00,Y,80.22
804907,4,SEO,2024-12-09 00:00,Y,152.79
806411,2,Paid Search,2024-12-20 00:00,Y,215.26
805668,3,Paid Search,2024-07-26 00:00,Y,107.63
803102,1,SEO,2024-06-28 00:00,Y,146.86
806762,3,Email,2025-05-10 00:00,Y,93.71
801814,3,Paid Social,2025-04-26 00:00,Y,214.65
806835,3,Email,2025-10-23 00:00,N,0
807071,1,SEO,2025-07-14 00:00,N,0
800454,3,Email,2024-08-25 00:00,Y,213.68
802920,2,SEO,2025-09-30 00:00,Y,37.41
804647,1,Paid Social,2024-05-16 00:00,Y,96.9
801971,2,SEO,2025-10-14 00:00,N,0
800521,1,Paid Social,2024-07-12 00:00,Y,171.56
800098,1,SEO,2025-07-20 00:00,Y,112.6
807965,2,SEO,2025-02-02 00:00,Y,176.94
808931,1,Email,2025-06-07 00:00,Y,217.49
805991,1,SEO,2025-04-29 00:00,Y,47.28
800763,1,Email,2025-06-28 00:00,Y,142.1
806111,4,SEO,2024-10-15 00:00,Y,105.9
806970,1,Paid Social,2024-04-11 00:00,N,0
801324,2,Email,2024-10-18 00:00,Y,47.63
806060,3,SEO,2025-10-07 00:00,Y,151.06
807554,2,Paid Social,2025-10-17 00:00,N,0
808239,1,Paid Search,2025-04-09 00:00,N,0
806008,4,Paid Search,2025-01-09 00:00,Y,120.34
801840,1,Paid Social,2024-01-20 00:00,Y,145.52
804799,1,Paid Social,2025-09-14 00:00,N,0
800638,3,Email,2024-09-09 00:00,Y,67.28
800641,2,SEO,2024-09-03 00:00,Y,195.63
805143,2,Email,2025-09-21 00:00,N,0
802920,4,Paid Social,2025-10-10 00:00,Y,37.41
801051,1,SEO,2025-05-16 00:00,Y,55.55
806394,5,Paid Search,2024-07-25 00:00,Y,64.2
806196,2,Paid Search,2024-07-27 00:00,Y,210.27
806969,3,Email,2025-09-05 00:00,Y,126.27
808640,2,SEO,2025-05-22 00:00,Y,70.58
806576,1,Email,2024-12-17 00:00,Y,128.97
807615,1,Paid Social,2025-01-09 00:00,N,0
801080,1,Paid Social,2024-05-09 00:00,Y,90.7
801577,2,Email,2025-02-05 00:00,Y,127.62
805920,1,Email,2024-05-31 00:00,Y,204.6
802867,1,SEO,2025-04-29 00:00,N,0
804249,1,Paid Search,2025-09-03 00:00,Y,56.6
808145,4,Paid Social,2025-08-25 00:00,Y,80.89
807321,2,Paid Search,2025-05-13 00:00,Y,148.36
804358,1,Paid Search,2024-03-01 00:00,Y,140.29
804676,4,Email,2024-01-17 00:00,N,0
802916,2,Paid Search,2024-12-14 00:00,N,0
803603,1,Paid Social,2024-04-03 00:00,Y,162.89
804806,1,Paid Search,2024-03-29 00:00,Y,160.46
808665,1,Paid Social,2024-06-20 00:00,Y,118.57
801725,1,Paid Social,2024-08-14 00:00,N,0
804660,1,Paid Social,2024-08-26 00:00,Y,157.63
801133,2,Paid Search,2025-10-05 00:00,Y,99.85
803469,3,Paid Social,2025-06-21 00:00,Y,112.99
800756,3,Paid Social,2024-02-06 00:00,Y,153.68
807357,2,Paid Search,2025-06-03 00:00,Y,139.99
801543,2,Email,2024-12-21 00:00,Y,130.42
800927,1,Paid Social,2024-01-04 00:00,Y,219.76
805504,3,Paid Search,2025-05-11 00:00,N,0
801514,1,SEO,2025-10-07 00:00,Y,49.96
802753,3,SEO,2025-05-27 00:00,N,0
807062,5,Paid Search,2024-11-09 00:00,Y,216.85
805140,1,Paid Social,2025-02-04 00:00,N,0
805372,1,Paid Search,2024-11-11 00:00,Y,108.76
801990,2,Email,2024-06-03 00:00,N,0
800355,4,Paid Search,2025-09-29 00:00,N,0
804710,3,Paid Social,2025-01-04 00:00,Y,145.01
806679,4,Paid Search,2024-11-24 00:00,Y,83.06
801524,5,Paid Search,2024-04-07 00:00,N,0
801091,2,Email,2025-10-01 00:00,N,0
805019,1,Paid Social,2024-08-23 00:00,N,0
803110,3,Email,2024-04-23 00:00,Y,87.15
808279,4,SEO,2025-01-19 00:00,N,0
808610,1,Paid Social,2025-09-04 00:00,N,0
804966,2,Paid Social,2024-07-25 00:00,N,0
803688,3,Email,2025-07-31 00:00,Y,78.27
805413,1,Paid Search,2024-07-22 00:00,Y,62.36
807798,1,Paid Social,2024-02-27 00:00,Y,156.32
802784,1,SEO,2024-07-26 00:00,Y,181.04
806988,3,SEO,2024-05-19 00:00,Y,174.11
802717,3,Email,2025-02-20 00:00,Y,69.0
803260,4,SEO,2025-05-20 00:00,N,0
807622,2,Paid Search,2024-07-15 00:00,Y,67.37
801142,3,Email,2024-08-30 00:00,Y,210.13
808478,1,SEO,2024-03-03 00:00,N,0
801257,3,Email,2024-03-30 00:00,N,0
805071,3,Paid Search,2025-06-26 00:00,N,0
801477,4,SEO,2024-08-16 00:00,Y,118.61
805522,1,Paid Social,2025-04-28 00:00,N,0
802907,1,SEO,2024-07-10 00:00,Y,88.55
803104,3,Paid Search,2025-10-19 00:00,Y,165.09
806286,3,SEO,2025-09-16 00:00,Y,167.85
804725,3,SEO,2025-06-27 00:00,Y,66.59
808884,1,Paid Social,2025-02-23 00:00,N,0
804296,3,SEO,2025-02-17 00:00,N,0
801169,1,Paid Social,2025-04-18 00:00,Y,124.15
801147,2,Paid Search,2024-06-27 00:00,Y,160.43
801167,1,Email,2024-11-23 00:00,Y,121.05
808241,3,Email,2025-09-09 00:00,Y,200.47
803868,1,SEO,2024-11-08 00:00,N,0
801824,1,Paid Search,2025-04-16 00:00,Y,74.29
806614,1,Paid Search,2024-04-15 00:00,N,0
805253,3,Paid Social,2024-07-30 00:00,N,0
807725,1,Paid Social,2025-06-28 00:00,Y,172.37
801183,2,SEO,2024-09-10 00:00,N,0
801466,2,Email,2024-04-16 00:00,Y,129.06
802352,1,SEO,2024-07-13 00:00,Y,99.12
807136,2,SEO,2025-04-21 00:00,Y,179.36
808225,3,Paid Social,2024-11-27 00:00,Y,95.32
803157,2,Email,2024-07-16 00:00,Y,127.79
805724,1,Paid Social,2024-12-08 00:00,N,0
803648,1,Paid Social,2024-05-29 00:00,N,0
800482,2,Paid Social,2024-11-30 00:00,N,0
807138,2,Paid Search,2025-05-01 00:00,N,0
800586,3,Email,2025-01-18 00:00,Y,50.59
805193,2,Paid Search,2025-02-16 00:00,N,0
808166,4,SEO,2024-04-05 00:00,Y,140.41
801156,5,Email,2025-09-12 00:00,N,0
803828,2,SEO,2025-05-24 00:00,Y,193.23
805300,4,Email,2025-08-28 00:00,Y,99.93
800792,3,SEO,2024-06-08 00:00,N,0
806876,1,Paid Search,2025-06-03 00:00,Y,52.08
801119,3,Paid Search,2025-07-26 00:00,Y,207.87
802656,2,Email,2024-12-20 00:00,N,0
802989,1,Paid Social,2024-10-06 00:00,Y,71.08
806124,3,SEO,2025-02-27 00:00,N,0
806856,1,Paid Social,2025-02-07 00:00,Y,170.98
807688,1,Paid Search,2025-01-27 00:00,Y,77.0
801125,3,Email,2024-08-21 00:00,Y,135.02
805732,5,Email,2024-10-14 00:00,N,0
808231,1,Email,2025-08-09 00:00,Y,146.03
802569,4,Email,2025-05-26 00:00,Y,162.54
800647,1,Email,2025-10-15 00:00,Y,200.08
801306,1,SEO,2025-08-23 00:00,N,0
808045,1,SEO,2024-07-05 00:00,N,0
801464,1,Email,2024-07-21 00:00,N,0
807262,2,Paid Social,2025-01-01 00:00,Y,49.44
804185,2,Email,2024-05-06 00:00,Y,99.63
807092,2,Email,2024-03-15 00:00,Y,214.55
800853,3,Paid Social,2025-03-19 00:00,N,0
806241,2,Email,2024-01-29 00:00,N,0
806019,3,Paid Search,2025-04-23 00:00,Y,133.51
803892,2,SEO,2025-01-18 00:00,Y,120.72
802348,1,Email,2025-02-01 00:00,Y,105.42
806608,4,Email,2024-08-18 00:00,N,0
802815,2,SEO,2025-03-15 00:00,Y,68.34
801651,4,Paid Search,2024-04-05 00:00,N,0
804296,2,Email,2025-02-13 00:00,N,0
805986,1,Paid Search,2024-12-14 00:00,N,0
800278,2,Email,2024-12-23 00:00,N,0
804905,3,SEO,2025-05-16 00:00,Y,108.9
805702,2,SEO,2025-09-22 00:00,Y,45.35
801977,2,Paid Social,2025-02-19 00:00,Y,181.84
808921,1,Paid Search,2025-06-28 00:00,Y,147.09
801390,1,SEO,2024-01-01 00:00,Y,162.0
804294,1,Paid Social,2024-05-10 00:00,N,0
801146,2,Paid Search,2024-09-11 00:00,Y,215.9
803323,2,Paid Social,2024-12-18 00:00,Y,38.02
808326,2,Email,2025-09-11 00:00,Y,61.0
807292,2,Paid Social,2025-08-09 00:00,N,0
808414,1,Paid Search,2024-07-15 00:00,Y,184.81
801477,3,Paid Search,2024-08-12 00:00,Y,118.61
804825,1,SEO,2024-06-08 00:00,N,0
800039,4,Paid Social,2025-02-11 00:00,N,0
802484,4,SEO,2025-03-20 00:00,Y,56.43
806769,3,Paid Search,2024-05-12 00:00,N,0
806850,4,Paid Search,2024-09-29 00:00,Y,184.85
808485,2,Paid Social,2024-10-21 00:00,Y,81.5
800353,2,Email,2025-10-12 00:00,N,0
800119,2,Paid Search,2024-11-07 00:00,Y,202.52
806189,5,Email,2024-05-12 00:00,Y,69.2
804019,1,Paid Social,2024-10-10 00:00,Y,79.28
804211,4,Email,2025-01-22 00:00,N,0
801836,4,Paid Search,2025-03-23 00:00,Y,153.18
801297,3,Paid Social,2024-01-19 00:00,N,0
804178,2,Paid Search,2024-02-09 00:00,Y,102.43
805661,1,Paid Search,2025-07-31 00:00,Y,124.11
805753,2,Paid Social,2024-06-13 00:00,N,0
802451,1,Email,2024-12-01 00:00,Y,162.42
804821,2,Paid Search,2025-05-19 00:00,N,0
804079,1,SEO,2025-08-07 00:00,Y,71.02
805173,1,SEO,2024-03-08 00:00,Y,72.16
803348,2,Paid Social,2024-08-02 00:00,N,0
807306,5,Email,2025-01-20 00:00,Y,136.77
803497,3,Paid Search,2024-03-10 00:00,Y,182.83
803216,2,SEO,2024-12-29 00:00,Y,160.4
802745,2,SEO,2024-03-01 00:00,Y,79.32
801408,2,Email,2024-05-22 00:00,N,0
801172,5,Paid Search,2025-05-28 00:00,N,0
805467,2,Paid Social,2025-02-02 00:00,N,0
806754,2,SEO,2025-04-01 00:00,N,0
804628,1,SEO,2025-04-07 00:00,N,0
800030,3,Email,2024-06-19 00:00,N,0
800120,4,SEO,2025-08-04 00:00,Y,48.79
806863,1,Paid Search,2024-02-05 00:00,N,0
800093,1,Paid Social,2024-05-03 00:00,N,0
803074,2,Paid Search,2024-06-18 00:00,N,0
804889,1,Paid Search,2025-07-31 00:00,N,0
801973,2,SEO,2025-08-06 00:00,N,0
805885,3,SEO,2025-09-22 00:00,Y,122.01
803405,1,Email,2024-03-26 00:00,Y,141.59
804094,3,Paid Social,2024-05-29 00:00,Y,203.5
801794,1,SEO,2024-11-02 00:00,Y,64.54
807866,3,Email,2024-02-21 00:00,N,0
800681,2,Paid Social,2025-07-24 00:00,N,0
800830,2,Email,2024-05-11 00:00,N,0
804432,2,SEO,2024-10-22 00:00,Y,195.32
808712,2,Email,2024-08-23 00:00,Y,99.86
802690,3,Email,2025-09-05 00:00,N,0
807151,2,Email,2024-11-16 00:00,Y,112.5
805244,1,Paid Social,2024-01-17 00:00,N,0
805746,2,SEO,2024-01-29 00:00,Y,77.99
802486,2,SEO,2025-07-18 00:00,N,0
801497,2,Email,2024-06-05 00:00,N,0
802624,3,Paid Social,2024-07-26 00:00,Y,217.19
808504,3,Paid Social,2025-05-01 00:00,N,0
802926,2,Paid Social,2024-03-03 00:00,N,0
808574,2,Paid Search,2024-08-07 00:00,Y,89.48
804627,2,Paid Social,2024-09-12 00:00,Y,149.1
806456,2,Paid Social,2024-04-18 00:00,Y,134.65
804991,1,Paid Search,2025-06-07 00:00,Y,152.97
801602,1,Paid Social,2025-09-29 00:00,N,0
803597,1,SEO,2024-03-06 00:00,N,0
805068,3,SEO,2025-01-17 00:00,Y,199.95
804963,1,SEO,2024-11-24 00:00,Y,128.2
808507,2,Email,2025-02-01 00:00,N,0
808500,3,SEO,2025-09-05 00:00,Y,134.85
808386,2,Email,2025-07-26 00:00,N,0
804823,2,SEO,2025-05-21 00:00,N,0
804333,1,Paid Search,2024-02-27 00:00,Y,122.29
807208,2,SEO,2024-01-17 00:00,N,0
806666,3,SEO,2025-02-02 00:00,N,0
806033,2,Paid Search,2024-05-06 00:00,Y,56.99
801554,1,SEO,2024-12-01 00:00,Y,42.52
808037,1,Paid Social,2024-07-22 00:00,N,0
806691,2,Email,2025-08-19 00:00,Y,150.52
801465,1,Paid Search,2024-08-12 00:00,N,0
801533,3,SEO,2024-08-02 00:00,Y,214.58
808653,3,Paid Search,2025-05-17 00:00,Y,121.74
801837,1,Email,2024-05-30 00:00,N,0
808417,1,SEO,2025-05-29 00:00,N,0
802010,2,Email,2024-01-28 00:00,Y,130.28
808614,2,Email,2024-05-28 00:00,Y,108.45
803047,1,Paid Search,2025-06-18 00:00,N,0
808027,1,Email,2025-04-14 00:00,Y,171.41
803213,2,SEO,2025-05-27 00:00,Y,165.96
804057,1,SEO,2024-01-02 00:00,N,0
804573,4,Paid Search,2025-04-12 00:00,Y,218.37
800177,1,SEO,2024-06-29 00:00,Y,41.28
807426,1,Paid Social,2024-04-15 00:00,Y,153.51
808380,1,SEO,2024-08-22 00:00,Y,93.76
805465,1,Paid Social,2024-10-03 00:00,Y,93.11
805549,1,Paid Social,2024-05-24 00:00,N,0
807811,3,SEO,2025-01-25 00:00,N,0
801609,3,Email,2024-07-21 00:00,Y,103.03
801638,5,SEO,2024-12-05 00:00,Y,59.0
808703,4,SEO,2024-09-16 00:00,Y,35.57
801236,4,Paid Social,2025-05-21 00:00,N,0
802692,5,SEO,2024-07-21 00:00,Y,178.15
805700,2,SEO,2024-10-02 00:00,Y,134.24
805496,1,SEO,2024-11-07 00:00,N,0
802083,4,Email,2024-01-11 00:00,Y,193.36
801599,2,Email,2024-02-11 00:00,Y,161.76
802982,1,Paid Social,2024-04-11 00:00,N,0
807843,2,Paid Social,2025-06-29 00:00,Y,167.94
805203,1,Email,2024-04-07 00:00,Y,49.49
802405,3,Paid Social,2025-08-29 00:00,N,0
801450,1,SEO,2024-09-01 00:00,Y,144.26
806903,3,Paid Search,2024-04-14 00:00,Y,99.4
801351,2,SEO,2024-08-12 00:00,Y,208.91
803351,4,Paid Search,2025-01-07 00:00,Y,149.46
805424,4,Email,2025-02-26 00:00,Y,70.12
808903,1,Paid Search,2024-11-01 00:00,N,0
808134,2,SEO,2024-12-06 00:00,N,0
803242,2,Paid Search,2024-01-12 00:00,Y,82.74
804392,4,Paid Search,2024-06-06 00:00,Y,193.23
801354,1,Paid Search,2024-04-02 00:00,N,0
803809,2,Paid Search,2024-10-11 00:00,Y,107.05
807949,1,Paid Social,2024-11-16 00:00,Y,145.51
803840,1,Email,2024-03-23 00:00,N,0
803405,2,Email,2024-03-28 00:00,Y,141.59
808641,4,Email,2024-03-22 00:00,Y,52.32
808050,4,Paid Search,2025-10-20 00:00,Y,134.86
805366,3,SEO,2024-06-19 00:00,N,0
808343,2,Email,2024-08-10 00:00,Y,56.38
803207,3,Paid Social,2025-09-14 00:00,Y,90.45
804546,1,Email,2024-09-08 00:00,Y,47.81
800922,1,SEO,2024-04-14 00:00,Y,104.27
805010,1,Paid Social,2024-07-28 00:00,N,0
803090,1,SEO,2024-02-11 00:00,Y,210.59
807336,1,Paid Social,2024-12-08 00:00,Y,41.9
808354,2,Paid Search,2025-08-21 00:00,Y,170.46
801788,5,Email,2024-04-18 00:00,N,0
800565,2,Paid Search,2024-03-29 00:00,N,0
804569,3,Email,2025-08-14 00:00,Y,58.4
803918,1,Paid Search,2024-03-29 00:00,Y,126.02
808194,3,Paid Social,2025-09-02 00:00,Y,63.38
807277,1,SEO,2024-05-23 00:00,N,0
807736,2,SEO,2024-04-29 00:00,Y,187.7
807983,2,SEO,2024-09-22 00:00,Y,94.61
802028,1,Paid Social,2025-03-10 00:00,N,0
801330,3,Paid Social,2024-12-26 00:00,Y,103.0
801821,2,Paid Social,2025-03-14 00:00,Y,161.41
802113,2,SEO,2025-04-19 00:00,Y,210.39
802250,4,Paid Social,2025-04-20 00:00,Y,87.42
800021,2,Paid Search,2024-06-14 00:00,N,0
803866,1,Paid Social,2024-10-08 00:00,N,0
806464,3,Email,2024-11-23 00:00,Y,75.05
801215,3,Email,2024-01-26 00:00,Y,192.75
803255,1,SEO,2024-06-02 00:00,Y,43.84
806720,1,Paid Social,2024-12-24 00:00,Y,66.58
807024,4,Paid Social,2024-05-27 00:00,N,0
805888,2,SEO,2025-06-27 00:00,N,0
802876,2,Paid Search,2024-03-03 00:00,Y,78.08
802798,4,Paid Search,2025-02-18 00:00,N,0
801743,1,SEO,2025-05-19 00:00,Y,73.84
801964,1,Paid Social,2024-11-15 00:00,Y,208.5
802743,1,Email,2024-12-04 00:00,Y,203.21
801209,3,Email,2024-04-04 00:00,N,0
804889,2,Paid Search,2025-08-03 00:00,N,0
801062,1,SEO,2024-11-30 00:00,Y,173.22
803333,1,Paid Social,2024-01-20 00:00,N,0
806301,4,SEO,2025-02-11 00:00,Y,163.4
806739,1,SEO,2024-03-31 00:00,Y,135.13
803916,1,SEO,2025-05-31 00:00,Y,183.94
805682,1,Paid Search,2024-12-28 00:00,Y,96.4
801213,3,SEO,2024-02-15 00:00,Y,182.39
803481,1,SEO,2025-09-12 00:00,Y,212.32
800595,1,SEO,2024-11-24 00:00,N,0
801675,5,Email,2024-03-31 00:00,Y,116.69
800267,3,Paid Social,2025-10-04 00:00,Y,148.14
807514,1,Paid Social,2024-07-24 00:00,N,0
806547,1,Paid Search,2024-02-20 00:00,Y,60.98
808972,2,Paid Social,2024-05-27 00:00,Y,133.43
807206,5,Paid Search,2025-04-23 00:00,N,0
801153,3,Paid Social,2025-07-24 00:00,Y,142.88
800297,4,Paid Search,2024-03-15 00:00,N,0
805663,4,Email,2024-05-24 00:00,Y,202.26
801307,3,Email,2025-04-09 00:00,Y,197.47
805094,4,Paid Social,2024-07-20 00:00,N,0
801197,2,SEO,2024-11-27 00:00,N,0
802748,5,SEO,2025-08-07 00:00,Y,184.21
803402,2,Email,2025-02-26 00:00,Y,190.29
802229,2,Paid Search,2024-02-03 00:00,Y,137.85
805763,1,SEO,2024-10-20 00:00,Y,108.51
805161,3,Paid Search,2025-10-06 00:00,N,0
803592,2,Paid Social,2024-08-26 00:00,N,0
802623,3,Paid Search,2024-03-06 00:00,N,0
801274,4,Email,2025-09-22 00:00,Y,179.91
800695,2,Paid Search,2024-07-11 00:00,N,0
805955,2,Paid Search,2024-02-23 00:00,N,0
802678,3,Email,2025-05-23 00:00,Y,93.86
806537,1,Paid Search,2024-04-19 00:00,Y,209.94
805006,1,Paid Social,2025-05-02 00:00,Y,205.29
803260,1,Email,2025-05-11 00:00,N,0
807420,1,Paid Search,2025-03-13 00:00,Y,72.93
805437,5,Email,2025-10-27 00:00,N,0
808063,3,Paid Social,2025-03-14 00:00,Y,159.53
807595,1,Paid Social,2025-07-04 00:00,N,0
806802,2,Paid Search,2024-02-06 00:00,N,0
803558,1,Email,2024-03-12 00:00,Y,64.92
805876,2,SEO,2025-08-20 00:00,N,0
806122,3,Paid Search,2025-05-16 00:00,Y,142.31
805773,1,Paid Social,2025-04-11 00:00,N,0
803462,1,Paid Social,2025-08-21 00:00,Y,185.56
802045,1,Paid Search,2025-01-24 00:00,Y,114.08
806451,4,Paid Search,2024-05-15 00:00,Y,53.99
803837,1,Paid Social,2024-07-27 00:00,N,0
807721,1,SEO,2024-08-03 00:00,N,0
806036,1,Paid Search,2024-05-17 00:00,Y,106.84
801456,2,SEO,2024-04-08 00:00,Y,82.07
803935,4,Email,2025-08-07 00:00,Y,55.03
803527,2,Paid Search,2024-04-10 00:00,N,0
805659,3,Email,2024-09-29 00:00,N,0
807798,4,Email,2024-03-07 00:00,Y,156.32
806443,3,Paid Search,2024-01-24 00:00,Y,122.4
808220,1,SEO,2025-05-26 00:00,Y,70.4
808381,5,Email,2024-08-15 00:00,N,0
805177,2,Paid Search,2024-02-05 00:00,Y,150.54
803264,1,Paid Social,2024-03-26 00:00,Y,45.26
800809,1,SEO,2025-05-11 00:00,N,0
800336,2,SEO,2024-04-17 00:00,N,0
800491,1,Email,2024-08-11 00:00,Y,129.27
802753,1,Paid Social,2025-05-25 00:00,N,0
805238,4,Paid Search,2024-02-15 00:00,Y,126.62
800412,2,Paid Social,2024-04-26 00:00,N,0
807004,1,Paid Social,2025-08-13 00:00,Y,197.98
801509,1,Paid Social,2024-03-06 00:00,N,0
800804,3,SEO,2024-03-05 00:00,Y,109.96
807405,1,SEO,2024-10-18 00:00,Y,214.56
803770,1,Paid Social,2025-09-29 00:00,Y,170.29
801448,3,SEO,2024-01-20 00:00,Y,76.7
800174,2,Paid Social,2025-03-12 00:00,Y,188.01
802517,3,SEO,2024-11-30 00:00,Y,179.9
808547,2,Email,2024-11-23 00:00,Y,68.49
804487,2,Paid Social,2024-05-13 00:00,N,0
803382,2,Email,2025-06-13 00:00,N,0
804665,1,Paid Social,2025-06-13 00:00,Y,159.48
803263,2,Email,2024-06-29 00:00,N,0
802289,1,Email,2024-03-25 00:00,N,0
802682,3,Paid Social,2024-10-04 00:00,Y,167.85
803731,1,Paid Social,2025-05-24 00:00,N,0
808964,3,Paid Search,2025-06-24 00:00,Y,46.74
805778,3,Paid Search,2024-05-06 00:00,Y,112.22
